"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorEqual.category record1Value","[0] StringAttributeComparatorEqual.category record2Value","[0] StringAttributeComparatorEqual.category record1PreprocessedValue","[0] StringAttributeComparatorEqual.category record2PreprocessedValue","[0] StringAttributeComparatorEqual.category similarity","[0] StringAttributeComparatorEqual.category postproccesedSimilarity","[1] StringListAttributeComparatorLevenshtein.commonNames record1Value","[1] StringListAttributeComparatorLevenshtein.commonNames record2Value","[1] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[1] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[1] StringListAttributeComparatorLevenshtein.commonNames similarity","[1] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[2] StringListAttributeComparatorLevenshtein.orders record1Value","[2] StringListAttributeComparatorLevenshtein.orders record2Value","[2] StringListAttributeComparatorLevenshtein.orders record1PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.orders record2PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.orders similarity","[2] StringListAttributeComparatorLevenshtein.orders postproccesedSimilarity","[3] StringListAttributeComparatorLevenshtein.families record1Value","[3] StringListAttributeComparatorLevenshtein.families record2Value","[3] StringListAttributeComparatorLevenshtein.families record1PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.families record2PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.families similarity","[3] StringListAttributeComparatorLevenshtein.families postproccesedSimilarity"
"WekaMatchingRule","BIO26649","http://www.wikidata.org/entity/q2111619","0.12",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[megacera vittata]","[none]","[megacera vittata]","0.0625","0.0625","[odonata]","[coleoptera]","[odonata]","[coleoptera]","0.30000000000000004","0.30000000000000004","[coenagrionidae]","[cerambycidae]","[coenagrionidae]","[cerambycidae]","0.5","0.5"
"WekaMatchingRule","BIO31055","http://www.wikidata.org/entity/q2069970","0.25",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[palausybra vestigialis]","[none]","[palausybra vestigialis]","0.045454545454545414","0.045454545454545414","[diptera]","[coleoptera]","[diptera]","[coleoptera]","0.5","0.5","[ceratopogonidae]","[cerambycidae]","[ceratopogonidae]","[cerambycidae]","0.5333333333333333","0.5333333333333333"
"WekaMatchingRule","BIO32300","http://www.wikidata.org/entity/q936732","0.06","0","Fish","Fish","Fish","Fish","1.0","1.0","[tangerine darter]","[goldline darter]","[tangerine darter]","[goldline darter]","0.625","0.625","[perciformes]","[perciformes]","[perciformes]","[perciformes]","1.0","1.0","[percidae]","[percidae]","[percidae]","[percidae]","1.0","1.0"
"WekaMatchingRule","BIO36792","http://www.wikidata.org/entity/q1034859",,"1",,,,,,,"[sawtooth oak]","[sawtooth oak, quercus acutissima]","[sawtooth oak]","[sawtooth oak, quercus acutissima]","1.0","1.0","[fagales]","[fagales]","[fagales]","[fagales]","1.0","1.0","[fagaceae]","[fagaceae]","[fagaceae]","[fagaceae]","1.0","1.0"
"WekaMatchingRule","BIO36000","http://www.wikidata.org/entity/q925975","0.27",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[pseudomeloe bruchi]","[none]","[pseudomeloe bruchi]","0.11111111111111116","0.11111111111111116","[hemiptera]","[coleoptera]","[hemiptera]","[coleoptera]","0.5","0.5","[pseudococcidae]","[meloidae]","[pseudococcidae]","[meloidae]","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","BIO21895","http://www.wikidata.org/entity/q962890","0.52",,"Fish","Fish","Fish","Fish","1.0","1.0","[freckled blenny]","[hyphessobrycon amapaensis]","[freckled blenny]","[hyphessobrycon amapaensis]","0.16000000000000003","0.16000000000000003","[perciformes]","[characiformes]","[perciformes]","[characiformes]","0.6923076923076923","0.6923076923076923","[blenniidae]","[characidae]","[blenniidae]","[characidae]","0.4","0.4"
"WekaMatchingRule","BIO17146","http://www.wikidata.org/entity/q1514262","0.24",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[eupithecia veratraria]","[none]","[eupithecia veratraria]","0.04761904761904767","0.04761904761904767","[hymenoptera]","[lepidoptera]","[hymenoptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[eupelmidae]","[geometridae]","[eupelmidae]","[geometridae]","0.5454545454545454","0.5454545454545454"
"WekaMatchingRule","BIO35673","http://www.wikidata.org/entity/q2077544","0.08",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[protohermes arunachalensis]","[none]","[protohermes arunachalensis]","0.11538461538461542","0.11538461538461542","[diptera]","[megaloptera]","[diptera]","[megaloptera]","0.4545454545454546","0.4545454545454546","[tephritidae]","[corydalidae]","[tephritidae]","[corydalidae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO36080","http://www.wikidata.org/entity/q732798","0.39",,"Insect","Insect","Insect","Insect","1.0","1.0","[stag beetle]","[pseudomesauletes nepalensis]","[stag beetle]","[pseudomesauletes nepalensis]","0.2222222222222222","0.2222222222222222","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[lucanidae]","[rhynchitidae]","[lucanidae]","[rhynchitidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO26638","http://www.wikidata.org/entity/q2042272","0.01",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[megachile coniformis]","[none]","[megachile coniformis]","0.09999999999999998","0.09999999999999998","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","[megachilidae]","[megachilidae]","[megachilidae]","[megachilidae]","1.0","1.0"
"WekaMatchingRule","BIO31581","http://www.wikidata.org/entity/q2104873","0.23",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[paraphlegopteryx rufa]","[none]","[paraphlegopteryx rufa]","0.09523809523809523","0.09523809523809523","[lepidoptera]","[trichoptera]","[lepidoptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[papilionidae]","[lepidostomatidae]","[papilionidae]","[lepidostomatidae]","0.4375","0.4375"
"WekaMatchingRule","BIO42840","http://www.wikidata.org/entity/q1056098",,"0","Vascular Plant","Slug/Snail","Vascular Plant","Slug/Snail","0.0","0.0","[least halberd fern]","[tectarius coronatus]","[least halberd fern]","[tectarius coronatus]","0.10526315789473684","0.10526315789473684","[polypodiales]","[littorinimorpha]","[polypodiales]","[littorinimorpha]","0.06666666666666665","0.06666666666666665","[tectariaceae]","[littorinidae]","[tectariaceae]","[littorinidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO33087","http://www.wikidata.org/entity/q949867","0.06",,"Insect","Insect","Insect","Insect","1.0","1.0","[sonoran blue]","[philopotamus ketamus]","[sonoran blue]","[philopotamus ketamus]","0.25","0.25","[lepidoptera]","[trichoptera]","[lepidoptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[lycaenidae]","[philopotamidae]","[lycaenidae]","[philopotamidae]","0.3571428571428571","0.3571428571428571"
"WekaMatchingRule","BIO19757","http://www.wikidata.org/entity/q2085914","0.85",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[halycaea javana]","[none]","[halycaea javana]","0.06666666666666665","0.06666666666666665","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","[halictidae]","[braconidae]","[halictidae]","[braconidae]","0.4","0.4"
"WekaMatchingRule","BIO02644","http://www.wikidata.org/entity/q2056191","0.24",,"Insect","Insect","Insect","Insect","1.0","1.0","[yellowheaded cutworm, yellow headed cutworm moth]","[apatania shoshone]","[yellowheaded cutworm, yellow headed cutworm moth]","[apatania shoshone]","0.15384615384615385","0.15384615384615385","[lepidoptera]","[trichoptera]","[lepidoptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[noctuidae]","[apataniidae]","[noctuidae]","[apataniidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO34664","http://www.wikidata.org/entity/q574447","1.0","1","Bird","Bird","Bird","Bird","1.0","1.0","[gray headed chickadee]","[grey headed chickadee, siberian tit]","[gray headed chickadee]","[grey headed chickadee, siberian tit]","0.9523809523809523","0.9523809523809523","[passeriformes]","[passeriformes, saurischia, dinosaur, avetheropoda]","[passeriformes]","[passeriformes, saurischia, dinosaur, avetheropoda]","1.0","1.0","[paridae]","[tit]","[paridae]","[tit]","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","BIO43007","http://www.wikidata.org/entity/q2109793","0.1",,"Spider/Scorpion","Spider/Scorpion","Spider/Scorpion","Spider/Scorpion","1.0","1.0","[none]","[tetragnatha branda]","[none]","[tetragnatha branda]","0.11111111111111116","0.11111111111111116","[araneae]","[xiphosurida, araneae, xiphosura]","[araneae]","[xiphosurida, araneae, xiphosura]","1.0","1.0","[tetragnathidae]","[tetragnathidae]","[tetragnathidae]","[tetragnathidae]","1.0","1.0"
"WekaMatchingRule","BIO19544","http://www.wikidata.org/entity/q1663542","0.75","1","Fungi","Fungi","Fungi","Fungi","1.0","1.0","[none]","[gymnopus dryophilus]","[none]","[gymnopus dryophilus]","0.10526315789473684","0.10526315789473684","[agaricales]","[agaricales]","[agaricales]","[agaricales]","1.0","1.0","[tricholomataceae]","[omphalotaceae]","[tricholomataceae]","[omphalotaceae]","0.5625","0.5625"
"WekaMatchingRule","BIO28200","http://www.wikidata.org/entity/q1828085","0.29",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[sandhills earth boring scarab beetle, mycotrupes retusus]","[none]","[sandhills earth boring scarab beetle, mycotrupes retusus]","0.11111111111111116","0.11111111111111116","[diptera]","[coleoptera]","[diptera]","[coleoptera]","0.5","0.5","[piophilidae]","[geotrupidae]","[piophilidae]","[geotrupidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO26795","http://www.wikidata.org/entity/q2155545","0.08",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[melanichneumon coreanus]","[none]","[melanichneumon coreanus]","0.17391304347826086","0.17391304347826086","[lepidoptera]","[hymenoptera]","[lepidoptera]","[hymenoptera]","0.5454545454545454","0.5454545454545454","[geometridae]","[ichneumonidae]","[geometridae]","[ichneumonidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO45765","http://www.wikidata.org/entity/q1824103","0.701",,"Insect","Insect","Insect","Insect","1.0","1.0","[branch and twig borer]","[xyletinus hanseni]","[branch and twig borer]","[xyletinus hanseni]","0.04761904761904767","0.04761904761904767","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[bostrichidae]","[anobiidae]","[bostrichidae]","[anobiidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO21900","http://www.wikidata.org/entity/q1839861","0.79",,"Fish","Fish","Fish","Fish","1.0","1.0","[rainbow seaperch]","[shy hamlet, hypoplectrus guttavarius]","[rainbow seaperch]","[shy hamlet, hypoplectrus guttavarius]","0.125","0.125","[perciformes]","[perciformes]","[perciformes]","[perciformes]","1.0","1.0","[embiotocidae]","[serranidae]","[embiotocidae]","[serranidae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO01160","http://www.wikidata.org/entity/q685065","0.34",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[aleurolobus mauritanicus]","[none]","[aleurolobus mauritanicus]","0.08333333333333337","0.08333333333333337","[coleoptera]","[hemiptera]","[coleoptera]","[hemiptera]","0.5","0.5","[staphylinidae]","[aleyrodidae]","[staphylinidae]","[aleyrodidae]","0.46153846153846156","0.46153846153846156"
"WekaMatchingRule","BIO11872","http://www.wikidata.org/entity/q1106657","0.4",,"Reptile","Reptile","Reptile","Reptile","1.0","1.0","[timber rattlesnake]","[reticulate collared lizard, reticulated collared lizard]","[timber rattlesnake]","[reticulate collared lizard, reticulated collared lizard]","0.2222222222222222","0.2222222222222222","[squamata]","[squamata]","[squamata]","[squamata]","1.0","1.0","[viperidae]","[crotaphytidae]","[viperidae]","[crotaphytidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO41741","http://www.wikidata.org/entity/q1644922","0.62",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[stenalia flaviventris]","[none]","[stenalia flaviventris]","0.09523809523809523","0.09523809523809523","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[staphylinidae]","[mordellidae]","[staphylinidae]","[mordellidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO02073","http://www.wikidata.org/entity/q2136909","0.26",,"Insect","Insect","Insect","Insect","1.0","1.0","[mining bee]","[andrena aburana]","[mining bee]","[andrena aburana]","0.19999999999999996","0.19999999999999996","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","[andrenidae]","[andrenidae]","[andrenidae]","[andrenidae]","1.0","1.0"
"WekaMatchingRule","BIO36116","http://www.wikidata.org/entity/q1837063","0.71",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[pselaphelia antelata]","[none]","[pselaphelia antelata]","0.09999999999999998","0.09999999999999998","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","[noctuidae]","[saturniidae]","[noctuidae]","[saturniidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO01367","http://www.wikidata.org/entity/q1460620","0.18549999999999997",,"Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[coastal aloe, aloe vera, common aloe, jaffarabad aloe, indian aloe, true aloe, medicinal aloe, west indian aloe, barbados aloe, burn plant, star cactus, unguentine cactus, curaao aloe, aloe, mediterranean aloe]","[aloe mitriformis]","[coastal aloe, aloe vera, common aloe, jaffarabad aloe, indian aloe, true aloe, medicinal aloe, west indian aloe, barbados aloe, burn plant, star cactus, unguentine cactus, curaao aloe, aloe, mediterranean aloe]","[aloe mitriformis]","0.375","0.375","[asparagales]","[asparagales, amaryllidales, agavales, iridales]","[asparagales]","[asparagales, amaryllidales, agavales, iridales]","1.0","1.0","[xanthorrhoeaceae]","[asphodelaceae, xanthorrhoeaceae]","[xanthorrhoeaceae]","[asphodelaceae, xanthorrhoeaceae]","1.0","1.0"
"WekaMatchingRule","BIO35751","http://www.wikidata.org/entity/q1846597","0.05",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[ranger dragonfly, procordulia smithii]","[none]","[ranger dragonfly, procordulia smithii]","0.1875","0.1875","[coleoptera]","[odonata]","[coleoptera]","[odonata]","0.30000000000000004","0.30000000000000004","[nitidulidae]","[corduliidae]","[nitidulidae]","[corduliidae]","0.5454545454545454","0.5454545454545454"
"WekaMatchingRule","BIO43895","http://www.wikidata.org/entity/q2127107","0.06",,"Invertebrate","Invertebrate","Invertebrate","Invertebrate","1.0","1.0","[none]","[trigonolobium laciniatum]","[none]","[trigonolobium laciniatum]","0.125","0.125","[ploima]","[trypanorhyncha]","[ploima]","[trypanorhyncha]","0.2142857142857143","0.2142857142857143","[trichocercidae]","[eutetrarhynchidae]","[trichocercidae]","[eutetrarhynchidae]","0.3529411764705882","0.3529411764705882"
"WekaMatchingRule","BIO22362","http://www.wikidata.org/entity/q652870","0.28",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[isotes quadrisignata]","[none]","[isotes quadrisignata]","0.09999999999999998","0.09999999999999998","[ephemeroptera]","[coleoptera]","[ephemeroptera]","[coleoptera]","0.5384615384615384","0.5384615384615384","[isonychiidae]","[leaf beetle]","[isonychiidae]","[leaf beetle]","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","BIO00894","http://www.wikidata.org/entity/q1821197","1.0","1","Insect","Insect","Insect","Insect","1.0","1.0","[none]","[grease moth, aglossa cuprina]","[none]","[grease moth, aglossa cuprina]","0.1333333333333333","0.1333333333333333","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","[pyralidae]","[pyralidae]","[pyralidae]","[pyralidae]","1.0","1.0"
"WekaMatchingRule","BIO23389","http://www.wikidata.org/entity/q2100349","0.17833333333333332",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[lasioglossum paululum]","[none]","[lasioglossum paululum]","0.04761904761904767","0.04761904761904767","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","[halictidae]","[halictidae]","[halictidae]","[halictidae]","1.0","1.0"
"WekaMatchingRule","BIO27880","http://www.wikidata.org/entity/q2173771","0.13",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[monolepta buraensis]","[none]","[monolepta buraensis]","0.1578947368421053","0.1578947368421053","[siphonaptera]","[coleoptera]","[siphonaptera]","[coleoptera]","0.5","0.5","[ceratophyllidae]","[leaf beetle]","[ceratophyllidae]","[leaf beetle]","0.2666666666666667","0.2666666666666667"
"WekaMatchingRule","BIO44183","http://www.wikidata.org/entity/q2056422","0.51",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[tricorynus obsoletus]","[none]","[tricorynus obsoletus]","0.15000000000000002","0.15000000000000002","[orthoptera]","[coleoptera]","[orthoptera]","[coleoptera]","0.6","0.6","[acrididae]","[anobiidae]","[acrididae]","[anobiidae]","0.5555555555555556","0.5555555555555556"
"WekaMatchingRule","BIO30805","http://www.wikidata.org/entity/q953836",,"1",,,,,,,"[none]","[redwood sorrel, oxalis oregana]","[none]","[redwood sorrel, oxalis oregana]","0.1428571428571429","0.1428571428571429","[oxalidales]","[oxalidales]","[oxalidales]","[oxalidales]","1.0","1.0","[oxalidaceae]","[oxalidaceae]","[oxalidaceae]","[oxalidaceae]","1.0","1.0"
"WekaMatchingRule","BIO36049","http://www.wikidata.org/entity/q2186650","0.21",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[pseudorchesia nigrosignata]","[none]","[pseudorchesia nigrosignata]","0.11538461538461542","0.11538461538461542","[trichoptera]","[coleoptera]","[trichoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[odontoceridae]","[tetratomidae]","[odontoceridae]","[tetratomidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO13157","http://www.wikidata.org/entity/q903942","0.51",,"Bird","Bird","Bird","Bird","1.0","1.0","[none]","[plumbeous warbler, dendroica plumbea]","[none]","[plumbeous warbler, dendroica plumbea]","0.17647058823529416","0.17647058823529416","[piciformes]","[saurischia, avetheropoda, passeriformes, dinosaur]","[piciformes]","[saurischia, avetheropoda, passeriformes, dinosaur]","0.6153846153846154","0.6153846153846154","[picidae]","[parulidae]","[picidae]","[parulidae]","0.5555555555555556","0.5555555555555556"
"WekaMatchingRule","BIO00979","http://www.wikidata.org/entity/q310189","0.72",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[pink spotted hawkmoth, agrius cingulata]","[none]","[pink spotted hawkmoth, agrius cingulata]","0.1428571428571429","0.1428571428571429","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","[noctuidae]","[sphingidae]","[noctuidae]","[sphingidae]","0.4","0.4"
"WekaMatchingRule","BIO00748","http://www.wikidata.org/entity/q2074281","0.08",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[agabus abessinicus]","[none]","[agabus abessinicus]","0.05555555555555558","0.05555555555555558","[trichoptera]","[coleoptera]","[trichoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[glossosomatidae]","[dytiscidae]","[glossosomatidae]","[dytiscidae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO26808","http://www.wikidata.org/entity/q2116988","0.41",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[melanoxanthus plagiellus]","[none]","[melanoxanthus plagiellus]","0.16666666666666663","0.16666666666666663","[orthoptera]","[coleoptera]","[orthoptera]","[coleoptera]","0.6","0.6","[acrididae]","[elateridae]","[acrididae]","[elateridae]","0.4","0.4"
"WekaMatchingRule","BIO28835","http://www.wikidata.org/entity/q1706139","0.39",,"Fish","Fish","Fish","Fish","1.0","1.0","[round goby]","[fourspine cichlid]","[round goby]","[fourspine cichlid]","0.23529411764705888","0.23529411764705888","[perciformes]","[cichliformes, perciformes]","[perciformes]","[cichliformes, perciformes]","1.0","1.0","[gobiidae]","[cichlidae]","[gobiidae]","[cichlidae]","0.4444444444444444","0.4444444444444444"
