"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard.scientificName record1Value","[0] StringAttributeComparatorJaccard.scientificName record2Value","[0] StringAttributeComparatorJaccard.scientificName record1PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName record2PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName similarity","[0] StringAttributeComparatorJaccard.scientificName postproccesedSimilarity","[1] StringAttributeComparatorLevenshtein.scientificName record1Value","[1] StringAttributeComparatorLevenshtein.scientificName record2Value","[1] StringAttributeComparatorLevenshtein.scientificName record1PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName record2PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName similarity","[1] StringAttributeComparatorLevenshtein.scientificName postproccesedSimilarity","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record1Value","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record2Value","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record1PreprocessedValue","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record2PreprocessedValue","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames similarity","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames postproccesedSimilarity","[3] StringListAttributeAsWholeComparatorJaccard.orders record1Value","[3] StringListAttributeAsWholeComparatorJaccard.orders record2Value","[3] StringListAttributeAsWholeComparatorJaccard.orders record1PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.orders record2PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.orders similarity","[3] StringListAttributeAsWholeComparatorJaccard.orders postproccesedSimilarity","[4] StringListAttributeAsWholeComparatorJaccard.families record1Value","[4] StringListAttributeAsWholeComparatorJaccard.families record2Value","[4] StringListAttributeAsWholeComparatorJaccard.families record1PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.families record2PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.families similarity","[4] StringListAttributeAsWholeComparatorJaccard.families postproccesedSimilarity","[5] StringListAttributeComparatorEqual.states record1Value","[5] StringListAttributeComparatorEqual.states record2Value","[5] StringListAttributeComparatorEqual.states record1PreprocessedValue","[5] StringListAttributeComparatorEqual.states record2PreprocessedValue","[5] StringListAttributeComparatorEqual.states similarity","[5] StringListAttributeComparatorEqual.states postproccesedSimilarity"
"WekaMatchingRule","BIO17676","ES1466",,"0","felis catus","gammarus desperatus","felis catus","gammarus desperatus","0.0","0.0","felis catus","gammarus desperatus","felis catus","gammarus desperatus","0.3157894736842105","0.3157894736842105","[noel s amphipod]","[domestic cat]","[noel s amphipod]","[domestic cat]","0.1333333333333333","0.1333333333333333",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO07243","ES469","0.0",,"canthon laevis","canavalia napaliensis","canthon laevis","canavalia napaliensis","0.0","0.0","canthon laevis","canavalia napaliensis","canthon laevis","canavalia napaliensis","0.38095238095238093","0.38095238095238093","[ awikiwiki]","[dung beetle]","[ awikiwiki]","[dung beetle]","0.0","0.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO34794","ES218","0.0",,"polistes aurifer","polystichum aleuticum","polistes aurifer","polystichum aleuticum","0.0","0.0","polistes aurifer","polystichum aleuticum","polistes aurifer","polystichum aleuticum","0.4285714285714286","0.4285714285714286","[aleutian shield fern]","[none]","[aleutian shield fern]","[none]","0.09999999999999998","0.09999999999999998",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO12336","ES408","0.0",,"cyanocitta cristata bromia","cyanea grimesiana ssp. grimesiana","cyanocitta cristata bromia","cyanea grimesiana ssp. grimesiana","0.0","0.0","cyanocitta cristata bromia","cyanea grimesiana ssp. grimesiana","cyanocitta cristata bromia","cyanea grimesiana ssp. grimesiana","0.36363636363636365","0.36363636363636365","[haha]","[none]","[haha]","[none]","0.0","0.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO31837","ES175","0.0",,"pedicularis procera","pediocactus bradyi","pedicularis procera","pediocactus bradyi","0.0","0.0","pedicularis procera","pediocactus bradyi","pedicularis procera","pediocactus bradyi","0.368421052631579","0.368421052631579","[gray s lousewort, gray lousewort, giant lousewort]","[brady pincushion cactus]","[gray s lousewort, gray lousewort, giant lousewort]","[brady pincushion cactus]","0.31884057971014496","0.31884057971014496",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO11394","ES397","0.0",,"cornus sericea ssp. sericea","cornutia obovata","cornus sericea ssp. sericea","cornutia obovata","0.0","0.0","cornus sericea ssp. sericea","cornutia obovata","cornus sericea ssp. sericea","cornutia obovata","0.33333333333333337","0.33333333333333337","[tatarian dogwood, siberian dogwood, red osier dogwood, redosier dogwood, red osier, red osier, redosier, red osier dogwood, american dogwood]","[palo de nigua]","[tatarian dogwood, siberian dogwood, red osier dogwood, redosier dogwood, red osier, red osier, redosier, red osier dogwood, american dogwood]","[palo de nigua]","0.1799585218702866","0.1799585218702866",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO24626","ES166","0.3333333333333333",,"lilium occidentalis","lilium pardalinum ssp. pitkinense","lilium occidentalis","lilium pardalinum ssp. pitkinense","0.2","0.2","lilium occidentalis","lilium pardalinum ssp. pitkinense","lilium occidentalis","lilium pardalinum ssp. pitkinense","0.303030303030303","0.303030303030303","[pitkin marsh lily]","[none]","[pitkin marsh lily]","[none]","0.05882352941176472","0.05882352941176472",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO34756","ES1291","0.0",,"polemonium caeruleum","polysticta stelleri","polemonium caeruleum","polysticta stelleri","0.0","0.0","polemonium caeruleum","polysticta stelleri","polemonium caeruleum","polysticta stelleri","0.35","0.35","[steller s eider]","[charity]","[steller s eider]","[charity]","0.1333333333333333","0.1333333333333333",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO16939","ES950","1.0","1","eucyclogobius newberryi","eucyclogobius newberryi","eucyclogobius newberryi","eucyclogobius newberryi","1.0","1.0","eucyclogobius newberryi","eucyclogobius newberryi","eucyclogobius newberryi","eucyclogobius newberryi","1.0","1.0","[tidewater goby]","[tidewater goby]","[tidewater goby]","[tidewater goby]","1.0","1.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO16052","ES313","0.0",,"ericameria parryi var. aspera","eriodictyon capitatum","ericameria parryi var. aspera","eriodictyon capitatum","0.0","0.0","ericameria parryi var. aspera","eriodictyon capitatum","ericameria parryi var. aspera","eriodictyon capitatum","0.24137931034482762","0.24137931034482762","[lompoc yerba santa]","[parry s rabbitbrush]","[lompoc yerba santa]","[parry s rabbitbrush]","0.10526315789473684","0.10526315789473684",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO31549","ES959","0.0",,"parmotrema perforatum","partulina semicarinata","parmotrema perforatum","partulina semicarinata","0.0","0.0","parmotrema perforatum","partulina semicarinata","parmotrema perforatum","partulina semicarinata","0.31818181818181823","0.31818181818181823","[lanai tree snail]","[none]","[lanai tree snail]","[none]","0.125","0.125",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO08984","ES540","0.0",,"chaetodon striatus","chamaesyce deltoidea pinetorum","chaetodon striatus","chamaesyce deltoidea pinetorum","0.0","0.0","chaetodon striatus","chamaesyce deltoidea pinetorum","chaetodon striatus","chamaesyce deltoidea pinetorum","0.30000000000000004","0.30000000000000004","[banded butterflyfish, banded angelfish]","[pineland sandmat]","[banded butterflyfish, banded angelfish]","[pineland sandmat]","0.11249999999999999","0.11249999999999999",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO34758","ES928","0.0",,"polemonium californicum","polyscias racemosa","polemonium californicum","polyscias racemosa","0.0","0.0","polemonium californicum","polyscias racemosa","polemonium californicum","polyscias racemosa","0.30434782608695654","0.30434782608695654","[california jacob s ladder, california polemonium, californa polemonium, moving polemonium, low polemonium]","[no common name]","[california jacob s ladder, california polemonium, californa polemonium, moving polemonium, low polemonium]","[no common name]","0.27587114845938376","0.27587114845938376",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO28907","ES1119","0.0",,"neotamias rufus","neoleptoneta myopica","neotamias rufus","neoleptoneta myopica","0.0","0.0","neotamias rufus","neoleptoneta myopica","neotamias rufus","neoleptoneta myopica","0.25","0.25","[colorado chipmunk, hopi chipmunk]","[tooth cave spider]","[colorado chipmunk, hopi chipmunk]","[tooth cave spider]","0.17647058823529416","0.17647058823529416",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO34918","ES840","0.0",,"polygonatum commutatum","polygala smallii","polygonatum commutatum","polygala smallii","0.0","0.0","polygonatum commutatum","polygala smallii","polygonatum commutatum","polygala smallii","0.36363636363636365","0.36363636363636365","[smooth soloman s seal, large soloman s seal]","[tiny polygala]","[smooth soloman s seal, large soloman s seal]","[tiny polygala]","0.24404761904761907","0.24404761904761907",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO04284","ES106","0.9285714285714286",,"astragalus lentiginosus var. scorpionis","astragalus cremnophylax var. cremnophylax","astragalus lentiginosus var. scorpionis","astragalus cremnophylax var. cremnophylax","0.4","0.4","astragalus lentiginosus var. scorpionis","astragalus cremnophylax var. cremnophylax","astragalus lentiginosus var. scorpionis","astragalus cremnophylax var. cremnophylax","0.4390243902439024","0.4390243902439024","[sentry milk vetch]","[scorpion milkvetch]","[sentry milk vetch]","[scorpion milkvetch]","0.5555555555555556","0.5555555555555556",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO34919","ES712","0.0",,"polygonatum pubescens","polygala lewtonii","polygonatum pubescens","polygala lewtonii","0.0","0.0","polygonatum pubescens","polygala lewtonii","polygonatum pubescens","polygala lewtonii","0.38095238095238093","0.38095238095238093","[downy solomon s seal, small solomon s seal, hairy solomon s seal, downy solomon s seal]","[lewton s polygala]","[downy solomon s seal, small solomon s seal, hairy solomon s seal, downy solomon s seal]","[lewton s polygala]","0.18749999999999997","0.18749999999999997",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO04137","ES706","0.9285714285714286",,"astragalus amphioxys var. amphioxys","astragalus applegatei","astragalus amphioxys var. amphioxys","astragalus applegatei","0.25","0.25","astragalus amphioxys var. amphioxys","astragalus applegatei","astragalus amphioxys var. amphioxys","astragalus applegatei","0.4285714285714286","0.4285714285714286","[applegate s milk vetch]","[crescent milkvetch]","[applegate s milk vetch]","[crescent milkvetch]","0.5454545454545454","0.5454545454545454",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO09753","ES341","0.0","0","chrysothamnus nauseosus ssp. consimilis","chromolaena frustrata","chrysothamnus nauseosus ssp. consimilis","chromolaena frustrata","0.0","0.0","chrysothamnus nauseosus ssp. consimilis","chromolaena frustrata","chrysothamnus nauseosus ssp. consimilis","chromolaena frustrata","0.23076923076923073","0.23076923076923073","[cape sable thoroughwort]","[similar rabbitbrush]","[cape sable thoroughwort]","[similar rabbitbrush]","0.17391304347826086","0.17391304347826086",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO24237","ES24",,"0","leratiomyces squamosus","cyrtandra crenata","leratiomyces squamosus","cyrtandra crenata","0.0","0.0","leratiomyces squamosus","cyrtandra crenata","leratiomyces squamosus","cyrtandra crenata","0.13636363636363635","0.13636363636363635","[ha iwale]","[none]","[ha iwale]","[none]","0.125","0.125",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO11283","ES281","0.0",,"cordilura","coryphantha minima","cordilura","coryphantha minima","0.0","0.0","cordilura","coryphantha minima","cordilura","coryphantha minima","0.2777777777777778","0.2777777777777778","[nellie cory cactus]","[none]","[nellie cory cactus]","[none]","0.11111111111111116","0.11111111111111116",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO18321","ES1234","0.0",,"galeruca rudis","gallinula galeata sandvicensis","galeruca rudis","gallinula galeata sandvicensis","0.0","0.0","galeruca rudis","gallinula galeata sandvicensis","galeruca rudis","gallinula galeata sandvicensis","0.30000000000000004","0.30000000000000004","[hawaiian common gallinule]","[none]","[hawaiian common gallinule]","[none]","0.16000000000000003","0.16000000000000003",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO33395","ES89","0.0",,"phylloporus rhodoxanthus","phyllostegia parviflora","phylloporus rhodoxanthus","phyllostegia parviflora","0.0","0.0","phylloporus rhodoxanthus","phyllostegia parviflora","phylloporus rhodoxanthus","phyllostegia parviflora","0.25","0.25","[no common name]","[none]","[no common name]","[none]","0.2857142857142857","0.2857142857142857",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO12602","ES1404","0.0",,"cyperus filiculmis","cyprinella formosa","cyperus filiculmis","cyprinella formosa","0.0","0.0","cyperus filiculmis","cyprinella formosa","cyperus filiculmis","cyprinella formosa","0.2777777777777778","0.2777777777777778","[beautiful shiner]","[none]","[beautiful shiner]","[none]","0.125","0.125",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO35034","ES1115","0.0",,"polygonum xbohemicum","polygyriscus virginianus","polygonum xbohemicum","polygyriscus virginianus","0.0","0.0","polygonum xbohemicum","polygyriscus virginianus","polygonum xbohemicum","polygyriscus virginianus","0.375","0.375","[virginia fringed mountain snail]","[none]","[virginia fringed mountain snail]","[none]","0.09677419354838712","0.09677419354838712",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO33398","ES831","0.0",,"phyllorhynchus decurtatus","phyllostegia waimeae","phyllorhynchus decurtatus","phyllostegia waimeae","0.0","0.0","phyllorhynchus decurtatus","phyllostegia waimeae","phyllorhynchus decurtatus","phyllostegia waimeae","0.31999999999999995","0.31999999999999995","[no common name]","[spotted leaf nosed snake]","[no common name]","[spotted leaf nosed snake]","0.29166666666666663","0.29166666666666663",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO09161","ES996","1.0","1","charadrius nivosus","charadrius nivosus nivosus","charadrius nivosus","charadrius nivosus nivosus","1.0","1.0","charadrius nivosus","charadrius nivosus nivosus","charadrius nivosus","charadrius nivosus nivosus","0.6923076923076923","0.6923076923076923","[western snowy plover]","[snowy plover]","[western snowy plover]","[snowy plover]","0.6","0.6",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO36623","ES951","0.0",,"pyralidae","pyrgulopsis roswellensis","pyralidae","pyrgulopsis roswellensis","0.0","0.0","pyralidae","pyrgulopsis roswellensis","pyralidae","pyrgulopsis roswellensis","0.25","0.25","[snout moths, grass moths]","[roswell springsnail]","[snout moths, grass moths]","[roswell springsnail]","0.1578947368421053","0.1578947368421053",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO12603","ES1404","0.0",,"cyperus flavescens","cyprinella formosa","cyperus flavescens","cyprinella formosa","0.0","0.0","cyperus flavescens","cyprinella formosa","cyperus flavescens","cyprinella formosa","0.33333333333333337","0.33333333333333337","[pale flatsedge, yellow flatsedge]","[beautiful shiner]","[pale flatsedge, yellow flatsedge]","[beautiful shiner]","0.21875","0.21875",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO33398","ES832","0.0",,"phyllorhynchus decurtatus","phyllostegia stachyoides","phyllorhynchus decurtatus","phyllostegia stachyoides","0.0","0.0","phyllorhynchus decurtatus","phyllostegia stachyoides","phyllorhynchus decurtatus","phyllostegia stachyoides","0.36","0.36","[no common name]","[spotted leaf nosed snake]","[no common name]","[spotted leaf nosed snake]","0.29166666666666663","0.29166666666666663",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO35518","ES1383","0.0",,"potentilla plattensis","potamilus capax","potentilla plattensis","potamilus capax","0.0","0.0","potentilla plattensis","potamilus capax","potentilla plattensis","potamilus capax","0.33333333333333337","0.33333333333333337","[platte cinquefoil, platte river cinquefoil]","[fat pocketbook]","[platte cinquefoil, platte river cinquefoil]","[fat pocketbook]","0.22634271099744246","0.22634271099744246",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO35025","ES757","0.3333333333333333",,"polygonum setaceum","polygonum hickmanii","polygonum setaceum","polygonum hickmanii","0.3333333333333333","0.3333333333333333","polygonum setaceum","polygonum hickmanii","polygonum setaceum","polygonum hickmanii","0.5263157894736843","0.5263157894736843","[bog smartweed, swamp smartweed, smartweed]","[scotts valley polygonum]","[bog smartweed, swamp smartweed, smartweed]","[scotts valley polygonum]","0.13043478260869568","0.13043478260869568",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO03346","ES186","1.0","1","argythamnia blodgettii","argythamnia blodgettii","argythamnia blodgettii","argythamnia blodgettii","1.0","1.0","argythamnia blodgettii","argythamnia blodgettii","argythamnia blodgettii","argythamnia blodgettii","1.0","1.0","[blodgett s silverbush]","[blodgett s silverbush]","[blodgett s silverbush]","[blodgett s silverbush]","1.0","1.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO43401","ES658","0.0",,"thymophylla aurea var. polychaeta","thysanocarpus conchuliferus","thymophylla aurea var. polychaeta","thysanocarpus conchuliferus","0.0","0.0","thymophylla aurea var. polychaeta","thysanocarpus conchuliferus","thymophylla aurea var. polychaeta","thysanocarpus conchuliferus","0.21212121212121215","0.21212121212121215","[santa cruz island fringepod]","[manyawn pricklyleaf]","[santa cruz island fringepod]","[manyawn pricklyleaf]","0.18518518518518523","0.18518518518518523",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO11508","ES1101","0.0",,"corydalis scouleri","corvus hawaiiensis","corydalis scouleri","corvus hawaiiensis","0.0","0.0","corydalis scouleri","corvus hawaiiensis","corydalis scouleri","corvus hawaiiensis","0.2222222222222222","0.2222222222222222","[scouler s corydalis, scouler s corycalis, scoulers corydalis]","[hawaiian (  alala) crow]","[scouler s corydalis, scouler s corycalis, scoulers corydalis]","[hawaiian (  alala) crow]","0.13043478260869568","0.13043478260869568",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO32134","ES641","0.9285714285714286",,"penstemon heterodoxus","penstemon haydenii","penstemon heterodoxus","penstemon haydenii","0.3333333333333333","0.3333333333333333","penstemon heterodoxus","penstemon haydenii","penstemon heterodoxus","penstemon haydenii","0.5714285714285714","0.5714285714285714","[sierra beardtongue, sierra penstemon]","[blowout penstemon]","[sierra beardtongue, sierra penstemon]","[blowout penstemon]","0.3496732026143791","0.3496732026143791",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO16051","ES313","0.0",,"ericameria parryi","eriodictyon capitatum","ericameria parryi","eriodictyon capitatum","0.0","0.0","ericameria parryi","eriodictyon capitatum","ericameria parryi","eriodictyon capitatum","0.23809523809523814","0.23809523809523814","[parry s rabbitbrush, parry s goldenbush]","[lompoc yerba santa]","[parry s rabbitbrush, parry s goldenbush]","[lompoc yerba santa]","0.05263157894736842","0.05263157894736842",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO22452","ES436","0.9285714285714286",,"ivesia lycopodioides ssp. lycopodioides","ivesia kingii var. eremica","ivesia lycopodioides ssp. lycopodioides","ivesia kingii var. eremica","0.16666666666666666","0.16666666666666666","ivesia lycopodioides ssp. lycopodioides","ivesia kingii var. eremica","ivesia lycopodioides ssp. lycopodioides","ivesia kingii var. eremica","0.33333333333333337","0.33333333333333337","[clubmoss mousetail, clubmoss ivesia]","[ash meadows ivesia]","[clubmoss mousetail, clubmoss ivesia]","[ash meadows ivesia]","0.3611111111111111","0.3611111111111111",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO14638","ES769","0.0",,"dryas octopetala ssp. punctata","dryopteris crinalis var. podosorus","dryas octopetala ssp. punctata","dryopteris crinalis var. podosorus","0.0","0.0","dryas octopetala ssp. punctata","dryopteris crinalis var. podosorus","dryas octopetala ssp. punctata","dryopteris crinalis var. podosorus","0.2647058823529411","0.2647058823529411","[palapalai aumakua]","[eightpetal mountain avens]","[palapalai aumakua]","[eightpetal mountain avens]","0.24","0.24",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO35018","ES506","0.0",,"polygonum ramosissimum ssp. ramosissimum","polyscias gymnocarpa","polygonum ramosissimum ssp. ramosissimum","polyscias gymnocarpa","0.0","0.0","polygonum ramosissimum ssp. ramosissimum","polyscias gymnocarpa","polygonum ramosissimum ssp. ramosissimum","polyscias gymnocarpa","0.22499999999999998","0.22499999999999998","[ ohe ohe]","[bushy knotweed]","[ ohe ohe]","[bushy knotweed]","0.2857142857142857","0.2857142857142857",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO08988","ES543","0.0",,"chaetomium cochlioides","chamaecrista lineata keyensis","chaetomium cochlioides","chamaecrista lineata keyensis","0.0","0.0","chaetomium cochlioides","chamaecrista lineata keyensis","chaetomium cochlioides","chamaecrista lineata keyensis","0.24137931034482762","0.24137931034482762","[big pine partridge pea]","[none]","[big pine partridge pea]","[none]","0.09090909090909094","0.09090909090909094",,,,,,,,,,,,,,,,,,
