resource,superClass,super2Class,super3Class,super4Class,parentTaxon,parent2Taxon,parent3Taxon,parent4Taxon,taxonName,taxonCommonName,differentFrom,endemic,conservationStatus,resourceLabel,superClassLabel,super2ClassLabel,super3ClassLabel,super4ClassLabel,parentTaxonLabel,parent2TaxonLabel,parent3TaxonLabel,parent4TaxonLabel,taxonNameLabel,taxonCommonNameLabel,differentFromLabel,endemicToLabel,conservationStatusLabel
http://www.wikidata.org/entity/Q931385,http://www.wikidata.org/entity/Q3826230,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Salerno horse,sport horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q932165,http://www.wikidata.org/entity/Q759721,http://www.wikidata.org/entity/Q127960,,,,,,,Puma concolor × Panthera pardus,,,,,pumapard,Panthera hybrid,Panthera,,,,,,,Puma concolor × Panthera pardus,,,,
http://www.wikidata.org/entity/Q932165,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,http://www.wikidata.org/entity/Q27043950,,,,,Puma concolor × Panthera pardus,,,,,pumapard,mammal,animal,organism,anatomical entity,,,,,Puma concolor × Panthera pardus,,,,
http://www.wikidata.org/entity/Q935155,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Galloway cattle,cattle,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q935155,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Galloway cattle,cattle,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q935155,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Galloway cattle,cattle,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q937404,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,domesticated silver fox,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q937404,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,,,,,domesticated silver fox,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q937404,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,,,,,domesticated silver fox,domesticated mammal,domesticated animal,animal,organism,,,,,,,,,
http://www.wikidata.org/entity/Q937595,http://www.wikidata.org/entity/Q808569,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Lusitano,Baroque horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q937595,http://www.wikidata.org/entity/Q808569,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Lusitano,Baroque horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q937595,http://www.wikidata.org/entity/Q808569,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Lusitano,Baroque horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q945552,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Vietnamese Pot-bellied,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q945552,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,,,,,Vietnamese Pot-bellied,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q945552,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,,,,,Vietnamese Pot-bellied,domesticated mammal,domesticated animal,animal,organism,,,,,,,,,
http://www.wikidata.org/entity/Q946221,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Fell pony,pony,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q946221,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Fell pony,pony,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q946221,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Fell pony,pony,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q947963,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,http://www.wikidata.org/entity/Q669831,,,Pinzgauer Cattle,cattle,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,Pinzgauer High-Mobility All-Terrain Vehicle,,
http://www.wikidata.org/entity/Q947963,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,http://www.wikidata.org/entity/Q669831,,,Pinzgauer Cattle,cattle,domesticated mammal,mammal living in captivity,mammal,,,,,,,Pinzgauer High-Mobility All-Terrain Vehicle,,
http://www.wikidata.org/entity/Q947963,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,http://www.wikidata.org/entity/Q669831,,,Pinzgauer Cattle,cattle,domesticated mammal,domesticated animal,animal,,,,,,,Pinzgauer High-Mobility All-Terrain Vehicle,,
http://www.wikidata.org/entity/Q951720,http://www.wikidata.org/entity/Q2962909,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Vlaamperd,light draught horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q951720,http://www.wikidata.org/entity/Q2962909,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Vlaamperd,light draught horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q951720,http://www.wikidata.org/entity/Q2962909,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Vlaamperd,light draught horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q952024,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Esperia Pony,pony,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q952024,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Esperia Pony,pony,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q952024,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Esperia Pony,pony,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q954597,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Italian Heavy Draft,draft horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q954597,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Italian Heavy Draft,draft horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q954597,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q11637629,http://www.wikidata.org/entity/Q1797813,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Italian Heavy Draft,draft horse,draft animal,productive animal,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q954597,http://www.wikidata.org/entity/Q1513036,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Italian Heavy Draft,coldbloods,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q954597,http://www.wikidata.org/entity/Q1513036,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Italian Heavy Draft,coldbloods,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q954597,http://www.wikidata.org/entity/Q18562285,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Italian Heavy Draft,draft horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q954597,http://www.wikidata.org/entity/Q1513036,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Italian Heavy Draft,coldbloods,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q959446,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,German Riding Pony,pony,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q959446,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,German Riding Pony,pony,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q959446,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,German Riding Pony,pony,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q967997,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Bunte Deutsche Edelziege,goat,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q967997,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Bunte Deutsche Edelziege,goat,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q967997,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Bunte Deutsche Edelziege,goat,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q967997,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q1797813,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Bunte Deutsche Edelziege,goat,productive animal,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q971182,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Exmoor pony,pony,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q971182,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Exmoor pony,pony,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q971182,http://www.wikidata.org/entity/Q188828,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Exmoor pony,pony,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q984092,http://www.wikidata.org/entity/Q787,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,North Caucasian,pig,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q984092,http://www.wikidata.org/entity/Q787,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,North Caucasian,pig,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q984092,http://www.wikidata.org/entity/Q787,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,North Caucasian,pig,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q984092,http://www.wikidata.org/entity/Q787,http://www.wikidata.org/entity/Q1797813,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,North Caucasian,pig,productive animal,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q987965,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Jersey cattle,cattle,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q987965,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Jersey cattle,cattle,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q987965,http://www.wikidata.org/entity/Q830,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Jersey cattle,cattle,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q1008894,http://www.wikidata.org/entity/Q2962909,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Gelderland horse,light draught horse,horse,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q1008894,http://www.wikidata.org/entity/Q2962909,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Gelderland horse,light draught horse,horse,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q1008894,http://www.wikidata.org/entity/Q2962909,http://www.wikidata.org/entity/Q726,http://www.wikidata.org/entity/Q165115,http://www.wikidata.org/entity/Q729,,,,,,,,,,Gelderland horse,light draught horse,horse,Equidae,animal,,,,,,,,,
http://www.wikidata.org/entity/Q1009830,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Dutch Pied,goat,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q1009830,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Dutch Pied,goat,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q1009830,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Dutch Pied,goat,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q1009830,http://www.wikidata.org/entity/Q2934,http://www.wikidata.org/entity/Q1797813,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Dutch Pied,goat,productive animal,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q1016086,http://www.wikidata.org/entity/Q149017,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Fauve de Bourgogne,domestic rabbit,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
