"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard.scientificName record1Value","[0] StringAttributeComparatorJaccard.scientificName record2Value","[0] StringAttributeComparatorJaccard.scientificName record1PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName record2PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName similarity","[0] StringAttributeComparatorJaccard.scientificName postproccesedSimilarity","[1] StringAttributeComparatorLevenshtein.scientificName record1Value","[1] StringAttributeComparatorLevenshtein.scientificName record2Value","[1] StringAttributeComparatorLevenshtein.scientificName record1PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName record2PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName similarity","[1] StringAttributeComparatorLevenshtein.scientificName postproccesedSimilarity","[2] StringListAttributeComparatorLevenshtein.commonNames record1Value","[2] StringListAttributeComparatorLevenshtein.commonNames record2Value","[2] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.commonNames similarity","[2] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record1Value","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record2Value","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record1PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record2PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.commonNames similarity","[3] StringListAttributeAsWholeComparatorJaccard.commonNames postproccesedSimilarity","[4] StringListAttributeAsWholeComparatorJaccard.orders record1Value","[4] StringListAttributeAsWholeComparatorJaccard.orders record2Value","[4] StringListAttributeAsWholeComparatorJaccard.orders record1PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.orders record2PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.orders similarity","[4] StringListAttributeAsWholeComparatorJaccard.orders postproccesedSimilarity","[5] StringListAttributeComparatorLevenshtein.orders record1Value","[5] StringListAttributeComparatorLevenshtein.orders record2Value","[5] StringListAttributeComparatorLevenshtein.orders record1PreprocessedValue","[5] StringListAttributeComparatorLevenshtein.orders record2PreprocessedValue","[5] StringListAttributeComparatorLevenshtein.orders similarity","[5] StringListAttributeComparatorLevenshtein.orders postproccesedSimilarity","[6] StringListAttributeAsWholeComparatorJaccard.families record1Value","[6] StringListAttributeAsWholeComparatorJaccard.families record2Value","[6] StringListAttributeAsWholeComparatorJaccard.families record1PreprocessedValue","[6] StringListAttributeAsWholeComparatorJaccard.families record2PreprocessedValue","[6] StringListAttributeAsWholeComparatorJaccard.families similarity","[6] StringListAttributeAsWholeComparatorJaccard.families postproccesedSimilarity","[7] StringListAttributeComparatorLevenshtein.families record1Value","[7] StringListAttributeComparatorLevenshtein.families record2Value","[7] StringListAttributeComparatorLevenshtein.families record1PreprocessedValue","[7] StringListAttributeComparatorLevenshtein.families record2PreprocessedValue","[7] StringListAttributeComparatorLevenshtein.families similarity","[7] StringListAttributeComparatorLevenshtein.families postproccesedSimilarity"
"WekaMatchingRule","BIO16824","http://www.wikidata.org/entity/q2043894","0.0",,"etheostoma olmstedi","etheostoma chienense","etheostoma olmstedi","etheostoma chienense","0.3333333333333333","0.3333333333333333","etheostoma olmstedi","etheostoma chienense","etheostoma olmstedi","etheostoma chienense","0.6","0.6","[tessellated darter]","[relict darter]","[tessellated darter]","[relict darter]","0.5555555555555556","0.5555555555555556","tessellated darter","relict darter","tessellated darter","relict darter","0.3333333333333333","0.3333333333333333","perciformes","perciformes","perciformes","perciformes","1.0","1.0","[perciformes]","[perciformes]","[perciformes]","[perciformes]","1.0","1.0","percidae","percidae","percidae","percidae","1.0","1.0","[percidae]","[percidae]","[percidae]","[percidae]","1.0","1.0"
"WekaMatchingRule","BIO37968","http://www.wikidata.org/entity/q640505",,"1","rosa centifolia","rosa centifolia","rosa centifolia","rosa centifolia","1.0","1.0","rosa centifolia","rosa centifolia","rosa centifolia","rosa centifolia","1.0","1.0","[cabbage rose]","[cabbage rose, rosa ×centifolia]","[cabbage rose]","[cabbage rose, rosa ×centifolia]","1.0","1.0","cabbage rose","cabbage rose rosa ×centifolia","cabbage rose","cabbage rose rosa ×centifolia","0.5","0.5","rosales","rosales","rosales","rosales","1.0","1.0","[rosales]","[rosales]","[rosales]","[rosales]","1.0","1.0","rosaceae","rosaceae","rosaceae","rosaceae","1.0","1.0","[rosaceae]","[rosaceae]","[rosaceae]","[rosaceae]","1.0","1.0"
"WekaMatchingRule","BIO02442","http://www.wikidata.org/entity/q2102592","0.0",,"anthicid sp. 5","antonaria suturella","anthicid sp. 5","antonaria suturella","0.0","0.0","anthicid sp. 5","antonaria suturella","anthicid sp. 5","antonaria suturella","0.3157894736842105","0.3157894736842105","[none]","[antonaria suturella]","[none]","[antonaria suturella]","0.21052631578947367","0.21052631578947367","none","antonaria suturella","none","antonaria suturella","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","anthicidae","megalopodidae","anthicidae","megalopodidae","0.0","0.0","[anthicidae]","[megalopodidae]","[anthicidae]","[megalopodidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO33880","http://www.wikidata.org/entity/q604170","0.0","0","pisidium milium","pisidium amnicum","pisidium milium","pisidium amnicum","0.3333333333333333","0.3333333333333333","pisidium milium","pisidium amnicum","pisidium milium","pisidium amnicum","0.75","0.75","[quadrangular pillclam]","[pisidium amnicum]","[quadrangular pillclam]","[pisidium amnicum]","0.19047619047619047","0.19047619047619047","quadrangular pillclam","pisidium amnicum","quadrangular pillclam","pisidium amnicum","0.0","0.0","veneroida","veneroida sphaeriida","veneroida","veneroida sphaeriida","0.5","0.5","[veneroida]","[veneroida, sphaeriida]","[veneroida]","[veneroida, sphaeriida]","1.0","1.0","pisidiidae","pisidiidae sphaeriidae","pisidiidae","pisidiidae sphaeriidae","0.5","0.5","[pisidiidae]","[pisidiidae, sphaeriidae]","[pisidiidae]","[pisidiidae, sphaeriidae]","1.0","1.0"
"WekaMatchingRule","BIO12693","http://www.wikidata.org/entity/q1384415","0.0",,"cyprinella nivea","cyprinella monacha","cyprinella nivea","cyprinella monacha","0.3333333333333333","0.3333333333333333","cyprinella nivea","cyprinella monacha","cyprinella nivea","cyprinella monacha","0.7222222222222222","0.7222222222222222","[whitefin shiner]","[spotfin chub, turquoise shiner, cyprinella monacha]","[whitefin shiner]","[spotfin chub, turquoise shiner, cyprinella monacha]","0.5","0.5","whitefin shiner","spotfin chub turquoise shiner cyprinella monacha","whitefin shiner","spotfin chub turquoise shiner cyprinella monacha","0.14285714285714285","0.14285714285714285","cypriniformes","cypriniformes","cypriniformes","cypriniformes","1.0","1.0","[cypriniformes]","[cypriniformes]","[cypriniformes]","[cypriniformes]","1.0","1.0","cyprinidae","cyprinidae","cyprinidae","cyprinidae","1.0","1.0","[cyprinidae]","[cyprinidae]","[cyprinidae]","[cyprinidae]","1.0","1.0"
"WekaMatchingRule","BIO37170","http://www.wikidata.org/entity/q1096909",,"0","ranunculus parviflorus","ranunculus abortivus","ranunculus parviflorus","ranunculus abortivus","0.3333333333333333","0.3333333333333333","ranunculus parviflorus","ranunculus abortivus","ranunculus parviflorus","ranunculus abortivus","0.6363636363636364","0.6363636363636364","[smallflower buttercup, small flowered buttercup, buttercup, small flower butter cup, sticktight buttercup, small flowered]","[littleleaf buttercup, ranunculus abortivus]","[smallflower buttercup, small flowered buttercup, buttercup, small flower butter cup, sticktight buttercup, small flowered]","[littleleaf buttercup, ranunculus abortivus]","0.5714285714285714","0.5714285714285714","smallflower buttercup small flowered buttercup buttercup small flower butter cup sticktight buttercup small flowered","littleleaf buttercup ranunculus abortivus","smallflower buttercup small flowered buttercup buttercup small flower butter cup sticktight buttercup small flowered","littleleaf buttercup ranunculus abortivus","0.09090909090909091","0.09090909090909091","ranunculales","ranunculales","ranunculales","ranunculales","1.0","1.0","[ranunculales]","[ranunculales]","[ranunculales]","[ranunculales]","1.0","1.0","ranunculaceae","ranunculaceae","ranunculaceae","ranunculaceae","1.0","1.0","[ranunculaceae]","[ranunculaceae]","[ranunculaceae]","[ranunculaceae]","1.0","1.0"
"WekaMatchingRule","BIO35280","http://www.wikidata.org/entity/q2065192","0.0",,"porcellio laevis","porcellio canariensis","porcellio laevis","porcellio canariensis","0.3333333333333333","0.3333333333333333","porcellio laevis","porcellio canariensis","porcellio laevis","porcellio canariensis","0.6666666666666667","0.6666666666666667","[none]","[porcellio canariensis]","[none]","[porcellio canariensis]","0.1428571428571429","0.1428571428571429","none","porcellio canariensis","none","porcellio canariensis","0.0","0.0","isopoda","isopoda","isopoda","isopoda","1.0","1.0","[isopoda]","[isopoda]","[isopoda]","[isopoda]","1.0","1.0","porcellionidae","porcellionidae","porcellionidae","porcellionidae","1.0","1.0","[porcellionidae]","[porcellionidae]","[porcellionidae]","[porcellionidae]","1.0","1.0"
"WekaMatchingRule","BIO43839","http://www.wikidata.org/entity/q2130153","0.0",,"trentepohlia australasiae","trentepohlia calliope","trentepohlia australasiae","trentepohlia calliope","0.3333333333333333","0.3333333333333333","trentepohlia australasiae","trentepohlia calliope","trentepohlia australasiae","trentepohlia calliope","0.64","0.64","[none]","[trentepohlia calliope]","[none]","[trentepohlia calliope]","0.1428571428571429","0.1428571428571429","none","trentepohlia calliope","none","trentepohlia calliope","0.0","0.0","diptera","diptera","diptera","diptera","1.0","1.0","[diptera]","[diptera]","[diptera]","[diptera]","1.0","1.0","tipulidae","tipulidae","tipulidae","tipulidae","1.0","1.0","[tipulidae]","[tipulidae]","[tipulidae]","[tipulidae]","1.0","1.0"
"WekaMatchingRule","BIO13933","http://www.wikidata.org/entity/q2097359","0.0",,"diphascon nobilei","diplomonorchis kureh","diphascon nobilei","diplomonorchis kureh","0.0","0.0","diphascon nobilei","diplomonorchis kureh","diphascon nobilei","diplomonorchis kureh","0.30000000000000004","0.30000000000000004","[none]","[diplomonorchis kureh]","[none]","[diplomonorchis kureh]","0.15000000000000002","0.15000000000000002","none","diplomonorchis kureh","none","diplomonorchis kureh","0.0","0.0","parachela","plagiorchiida","parachela","plagiorchiida","0.0","0.0","[parachela]","[plagiorchiida]","[parachela]","[plagiorchiida]","0.3846153846153846","0.3846153846153846","hypsibiidae","monorchiidae","hypsibiidae","monorchiidae","0.0","0.0","[hypsibiidae]","[monorchiidae]","[hypsibiidae]","[monorchiidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO00210","http://www.wikidata.org/entity/q636635",,"0","acartia","acarnus erithacus","acartia","acarnus erithacus","0.0","0.0","acartia","acarnus erithacus","acartia","acarnus erithacus","0.3529411764705882","0.3529411764705882","[none]","[acarnus erithacus]","[none]","[acarnus erithacus]","0.11764705882352944","0.11764705882352944","none","acarnus erithacus","none","acarnus erithacus","0.0","0.0","calanoida","poecilosclerida","calanoida","poecilosclerida","0.0","0.0","[calanoida]","[poecilosclerida]","[calanoida]","[poecilosclerida]","0.33333333333333337","0.33333333333333337","acartiidae","acarnidae","acartiidae","acarnidae","0.0","0.0","[acartiidae]","[acarnidae]","[acartiidae]","[acarnidae]","0.8","0.8"
"WekaMatchingRule","BIO11250","http://www.wikidata.org/entity/q1767186","0.0",,"coralliozetus bahamensis","corydoras eques","coralliozetus bahamensis","corydoras eques","0.0","0.0","coralliozetus bahamensis","corydoras eques","coralliozetus bahamensis","corydoras eques","0.33333333333333337","0.33333333333333337","[blackhead blenny]","[corydoras eques]","[blackhead blenny]","[corydoras eques]","0.125","0.125","blackhead blenny","corydoras eques","blackhead blenny","corydoras eques","0.0","0.0","perciformes","siluriformes","perciformes","siluriformes","0.0","0.0","[perciformes]","[siluriformes]","[perciformes]","[siluriformes]","0.5833333333333333","0.5833333333333333","chaenopsidae","callichthyidae","chaenopsidae","callichthyidae","0.0","0.0","[chaenopsidae]","[callichthyidae]","[chaenopsidae]","[callichthyidae]","0.3571428571428571","0.3571428571428571"
"WekaMatchingRule","BIO07992","http://www.wikidata.org/entity/q1473332","0.0",,"carex viridula ssp. viridula","carmona microphylla","carex viridula ssp. viridula","carmona microphylla","0.0","0.0","carex viridula ssp. viridula","carmona microphylla","carex viridula ssp. viridula","carmona microphylla","0.25","0.25","[little green sedge, green sedge]","[carmona microphylla]","[little green sedge, green sedge]","[carmona microphylla]","0.1578947368421053","0.1578947368421053","little green sedge green sedge","carmona microphylla","little green sedge green sedge","carmona microphylla","0.0","0.0","poales","boraginales","poales","boraginales","0.0","0.0","[poales]","[boraginales]","[poales]","[boraginales]","0.4545454545454546","0.4545454545454546","cyperaceae","boraginaceae","cyperaceae","boraginaceae","0.0","0.0","[cyperaceae]","[boraginaceae]","[cyperaceae]","[boraginaceae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO22900","http://www.wikidata.org/entity/q726788",,"0","kleidocerys franciscanus","kleptochthonius erebicus","kleidocerys franciscanus","kleptochthonius erebicus","0.0","0.0","kleidocerys franciscanus","kleptochthonius erebicus","kleidocerys franciscanus","kleptochthonius erebicus","0.33333333333333337","0.33333333333333337","[none]","[kleptochthonius erebicus]","[none]","[kleptochthonius erebicus]","0.125","0.125","none","kleptochthonius erebicus","none","kleptochthonius erebicus","0.0","0.0","hemiptera","xiphosura pseudoscorpion xiphosurida","hemiptera","xiphosura pseudoscorpion xiphosurida","0.0","0.0","[hemiptera]","[xiphosura, pseudoscorpion, xiphosurida]","[hemiptera]","[xiphosura, pseudoscorpion, xiphosurida]","0.2222222222222222","0.2222222222222222","lygaeidae","chthoniidae","lygaeidae","chthoniidae","0.0","0.0","[lygaeidae]","[chthoniidae]","[lygaeidae]","[chthoniidae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO13695","http://www.wikidata.org/entity/q924061","0.06",,"dicranomyia","dicranomyia clarissima","dicranomyia","dicranomyia clarissima","0.5","0.5","dicranomyia","dicranomyia clarissima","dicranomyia","dicranomyia clarissima","0.5","0.5","[none]","[dicranomyia (dicranomyia) clarissima]","[none]","[dicranomyia (dicranomyia) clarissima]","0.08333333333333337","0.08333333333333337","none","dicranomyia (dicranomyia) clarissima","none","dicranomyia (dicranomyia) clarissima","0.0","0.0","diptera","diptera","diptera","diptera","1.0","1.0","[diptera]","[diptera]","[diptera]","[diptera]","1.0","1.0","tipulidae","limoniidae","tipulidae","limoniidae","0.0","0.0","[tipulidae]","[limoniidae]","[tipulidae]","[limoniidae]","0.5","0.5"
"WekaMatchingRule","BIO41568","http://www.wikidata.org/entity/q1091330","0.0",,"stelgidopteryx serripennis","sterrhoptilus capitalis","stelgidopteryx serripennis","sterrhoptilus capitalis","0.0","0.0","stelgidopteryx serripennis","sterrhoptilus capitalis","stelgidopteryx serripennis","sterrhoptilus capitalis","0.3846153846153846","0.3846153846153846","[rough winged swallow, northern rough winged swallow]","[rusty crowned babbler]","[rough winged swallow, northern rough winged swallow]","[rusty crowned babbler]","0.31034482758620685","0.31034482758620685","rough winged swallow northern rough winged swallow","rusty crowned babbler","rough winged swallow northern rough winged swallow","rusty crowned babbler","0.0","0.0","passeriformes","saurischia passeriformes avetheropoda dinosaur","passeriformes","saurischia passeriformes avetheropoda dinosaur","0.25","0.25","[passeriformes]","[saurischia, passeriformes, avetheropoda, dinosaur]","[passeriformes]","[saurischia, passeriformes, avetheropoda, dinosaur]","1.0","1.0","hirundinidae","zosteropidae","hirundinidae","zosteropidae","0.0","0.0","[hirundinidae]","[zosteropidae]","[hirundinidae]","[zosteropidae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO35616","http://www.wikidata.org/entity/q604548","0.01","0","prionotus alatus","prionotus paralatus","prionotus alatus","prionotus paralatus","0.3333333333333333","0.3333333333333333","prionotus alatus","prionotus paralatus","prionotus alatus","prionotus paralatus","0.8421052631578947","0.8421052631578947","[spiny searobin]","[mexican searobin, prionotus paralatus]","[spiny searobin]","[mexican searobin, prionotus paralatus]","0.625","0.625","spiny searobin","mexican searobin prionotus paralatus","spiny searobin","mexican searobin prionotus paralatus","0.2","0.2","scorpaeniformes","perciformes scorpaeniformes","scorpaeniformes","perciformes scorpaeniformes","0.5","0.5","[scorpaeniformes]","[perciformes, scorpaeniformes]","[scorpaeniformes]","[perciformes, scorpaeniformes]","1.0","1.0","triglidae","triglidae","triglidae","triglidae","1.0","1.0","[triglidae]","[triglidae]","[triglidae]","[triglidae]","1.0","1.0"
"WekaMatchingRule","BIO38481","http://www.wikidata.org/entity/q1396603",,"0","salix fragilis","salix fargesii","salix fragilis","salix fargesii","0.3333333333333333","0.3333333333333333","salix fragilis","salix fargesii","salix fragilis","salix fargesii","0.6428571428571428","0.6428571428571428","[crack willow]","[salix fargesii]","[crack willow]","[salix fargesii]","0.0714285714285714","0.0714285714285714","crack willow","salix fargesii","crack willow","salix fargesii","0.0","0.0","malpighiales","malpighiales","malpighiales","malpighiales","1.0","1.0","[malpighiales]","[malpighiales]","[malpighiales]","[malpighiales]","1.0","1.0","salicaceae","salicaceae","salicaceae","salicaceae","1.0","1.0","[salicaceae]","[salicaceae]","[salicaceae]","[salicaceae]","1.0","1.0"
"WekaMatchingRule","BIO26848","http://www.wikidata.org/entity/q910836","0.0",,"meleagris gallopavo","melidectes torquatus","meleagris gallopavo","melidectes torquatus","0.0","0.0","meleagris gallopavo","melidectes torquatus","meleagris gallopavo","melidectes torquatus","0.25","0.25","[eastern turkey, wild turkey, turkey]","[ornate melidectes, ornate honeyeater]","[eastern turkey, wild turkey, turkey]","[ornate melidectes, ornate honeyeater]","0.23529411764705888","0.23529411764705888","eastern turkey wild turkey turkey","ornate melidectes ornate honeyeater","eastern turkey wild turkey turkey","ornate melidectes ornate honeyeater","0.0","0.0","galliformes","passeriformes saurischia dinosaur avetheropoda","galliformes","passeriformes saurischia dinosaur avetheropoda","0.0","0.0","[galliformes]","[passeriformes, saurischia, dinosaur, avetheropoda]","[galliformes]","[passeriformes, saurischia, dinosaur, avetheropoda]","0.6153846153846154","0.6153846153846154","phasianidae","meliphagidae","phasianidae","meliphagidae","0.0","0.0","[phasianidae]","[meliphagidae]","[phasianidae]","[meliphagidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO06692","http://www.wikidata.org/entity/q2149449","0.0",,"callotillus elegans vafer","callispa submarginata","callotillus elegans vafer","callispa submarginata","0.0","0.0","callotillus elegans vafer","callispa submarginata","callotillus elegans vafer","callispa submarginata","0.31999999999999995","0.31999999999999995","[none]","[callispa submarginata]","[none]","[callispa submarginata]","0.04761904761904767","0.04761904761904767","none","callispa submarginata","none","callispa submarginata","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","cleridae","leaf beetle","cleridae","leaf beetle","0.0","0.0","[cleridae]","[leaf beetle]","[cleridae]","[leaf beetle]","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","BIO33436","http://www.wikidata.org/entity/q2064718","0.0",,"phymatodes nitidus","phyllobrotica nigritarsis","phymatodes nitidus","phyllobrotica nigritarsis","0.0","0.0","phymatodes nitidus","phyllobrotica nigritarsis","phymatodes nitidus","phyllobrotica nigritarsis","0.36","0.36","[none]","[phyllobrotica nigritarsis]","[none]","[phyllobrotica nigritarsis]","0.07999999999999996","0.07999999999999996","none","phyllobrotica nigritarsis","none","phyllobrotica nigritarsis","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","cerambycidae","leaf beetle","cerambycidae","leaf beetle","0.0","0.0","[cerambycidae]","[leaf beetle]","[cerambycidae]","[leaf beetle]","0.25","0.25"
"WekaMatchingRule","BIO26423","http://www.wikidata.org/entity/q1427825","0.0",,"marchantia","marsupella sparsifolia","marchantia","marsupella sparsifolia","0.0","0.0","marchantia","marsupella sparsifolia","marchantia","marsupella sparsifolia","0.2727272727272727","0.2727272727272727","[marchantia]","[marsupella sparsifolia]","[marchantia]","[marsupella sparsifolia]","0.2727272727272727","0.2727272727272727","marchantia","marsupella sparsifolia","marchantia","marsupella sparsifolia","0.0","0.0","marchantiales","jungermanniales","marchantiales","jungermanniales","0.0","0.0","[marchantiales]","[jungermanniales]","[marchantiales]","[jungermanniales]","0.4666666666666667","0.4666666666666667","marchantiaceae","gymnomitriaceae","marchantiaceae","gymnomitriaceae","0.0","0.0","[marchantiaceae]","[gymnomitriaceae]","[marchantiaceae]","[gymnomitriaceae]","0.4666666666666667","0.4666666666666667"
"WekaMatchingRule","BIO16840","http://www.wikidata.org/entity/q304854","0.0",,"etheostoma whipplei","etheostoma kanawhae","etheostoma whipplei","etheostoma kanawhae","0.3333333333333333","0.3333333333333333","etheostoma whipplei","etheostoma kanawhae","etheostoma whipplei","etheostoma kanawhae","0.5789473684210527","0.5789473684210527","[redfin darter]","[kanawha darter]","[redfin darter]","[kanawha darter]","0.5","0.5","redfin darter","kanawha darter","redfin darter","kanawha darter","0.3333333333333333","0.3333333333333333","perciformes","perciformes","perciformes","perciformes","1.0","1.0","[perciformes]","[perciformes]","[perciformes]","[perciformes]","1.0","1.0","percidae","percidae","percidae","percidae","1.0","1.0","[percidae]","[percidae]","[percidae]","[percidae]","1.0","1.0"
